time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
271400,2023-04-01 05:27:29,35.8244945810345,14.4417041812396,17.060368,,,284.74476731393,16.076116,0.223694,46.45505398,92.065619744,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,-0.223694,0,0,107.6, 5.2, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,284.74476731393,17.060368,6,P-GPS,
271500,2023-04-01 05:27:29,35.8244945690159,14.4417041461718,17.388452,,,285.07285131393,16.076116,0,46.444555292,92.0767746,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.6, 5.4, -1.1,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,285.07285131393,17.388452,6,P-GPS,
271600,2023-04-01 05:27:29,35.8244945809569,14.4417041131854,17.388452,,,285.07285131393,16.076116,0,46.435040856,92.087601372,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.7, 4.8, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,285.07285131393,17.388452,6,P-GPS,
271700,2023-04-01 05:27:30,35.8244947529718,14.4417039149818,17.388452,,,285.07285131393,16.076116,0,46.37959466,92.17355938,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.5, 4.8, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,285.07285131393,17.388452,6,P-GPS,
271800,2023-04-01 05:27:30,35.8244947755115,14.4417038443285,17.388452,,,285.07285131393,16.076116,0,46.359253452,92.195869092,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.5, 4.7, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,285.07285131393,17.388452,6,P-GPS,
271900,2023-04-01 05:27:30,35.8244947598288,14.4417038239893,17.388452,,,285.07285131393,16.076116,0,46.353019856,92.204399276,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.8, 5.9, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,285.07285131393,17.388452,6,P-GPS,
272000,2023-04-01 05:27:30,35.8244947393141,14.4417038327589,17.388452,,,285.07285131393,16.076116,0,46.35498836,92.212273292,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.6, 5.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,285.07285131393,17.388452,6,P-GPS,
272100,2023-04-01 05:27:30,35.8244947021089,14.4417038813087,17.060368,,,284.74476731393,16.076116,0,46.368767888,92.231958332,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.8, 6.7, 0.3,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,284.74476731393,17.060368,6,P-GPS,
272200,2023-04-01 05:27:30,35.8244945015543,14.4417038932692,17.060368,,,284.74476731393,16.076116,0,46.368439804,92.305121064,24,5,8.132,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.5, 6.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.074,4.059,0,0,0,0,4.073,88.34,284.74476731393,17.060368,6,P-GPS,
272300,2023-04-01 05:27:30,35.8244944333174,14.4417039345391,17.060368,,,284.74476731393,16.076116,0,46.379266576,92.333008204,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.5, 6.4, 0,1,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
272400,2023-04-01 05:27:30,35.8244943846189,14.441703980289,17.060368,,,284.74476731393,16.076116,0,46.392061852,92.355317916,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.5, 7, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
272500,2023-04-01 05:27:30,35.8244943467625,14.4417040051608,17.060368,,,284.74476731393,16.076116,0,46.398623532,92.371065948,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.7, 6.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
272600,2023-04-01 05:27:30,35.8244941203077,14.44170398423,17.060368,,,284.74476731393,15.748032,0,46.388452928,92.453743116,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.7, 5.3, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
272700,2023-04-01 05:27:31,35.8244941055886,14.4417040000787,17.060368,,,284.74476731393,16.076116,0,46.39271802,92.460960964,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.6, 5.5, 0.8,0,0,1378,1024,1024,1024,54,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
272800,2023-04-01 05:27:31,35.82449410008,14.4417040235136,17.060368,,,284.74476731393,16.076116,0,46.399607784,92.468178812,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.6, 5, 1.2,0,0,1567,1024,1024,1024,82,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
272900,2023-04-01 05:27:31,35.8244940810055,14.4417040190865,17.060368,,,284.74476731393,15.748032,0,46.397967364,92.475068576,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0,0,107.6, -1.6, 1,0,0,1606,1024,1024,1024,88,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
273000,2023-04-01 05:27:31,35.8244939914323,14.441704060758,17.060368,,,284.74476731393,15.748032,0.223694,46.408794136,92.510173564,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0.223694,0,107.4, -8.5, 1.1,0,0,1608,1024,1024,1024,88,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
273100,2023-04-01 05:27:31,35.8244939253586,14.4417043641861,17.060368,,,284.74476731393,15.748032,0.894776,46.497376816,92.603021336,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,0,0.894776,0,107.3, -12.3, 1.2,0,0,1608,1024,1024,1024,88,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
273200,2023-04-01 05:27:31,35.8244937920331,14.4417049728387,17.060368,,,284.74476731393,15.748032,1.5882274,46.67487026,92.789701132,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,-0.223694,1.565858,0,107.4, -13.6, 1.6,0,0,1604,1024,1024,1024,88,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
273300,2023-04-01 05:27:31,35.8244935795502,14.4417059206106,17.060368,,,284.74476731393,15.419948,2.0579848,46.951445072,93.080383556,24,5,8.131,286.05710331393,18.372704,5.59235,49.184384776,-0.447388,2.013246,0,107.4, -13.6, 1.4,0,0,1583,1024,1024,1024,85,0,0,0,102.9,-79.8,0,80,4.081,4.065,0,0,0,0,4.186,88.34,284.74476731393,17.060368,6,P-GPS,
273400,2023-04-01 05:27:31,35.8244933122309,14.4417072795077,16.732284,,,284.41668331393,15.419948,2.7738056,47.34908288,93.49409748,24,5,8.113,286.05710331393,18.372704,5.59235,49.184384776,-0.671082,2.684328,0,107.4, -13.1, 1.2,0,0,1572,1024,1024,1024,83,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.41668331393,16.732284,6,P-GPS,
273500,2023-04-01 05:27:31,35.8244929993168,14.441708873895,17.060368,,,284.74476731393,15.419948,3.467257,47.815618328,93.979333716,24,5,8.113,286.05710331393,18.372704,5.59235,49.184384776,-0.894776,3.35541,0,107.6, -11.7, 1.7,0,0,1514,1024,1024,1024,74,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
273600,2023-04-01 05:27:31,35.824492604332,14.4417108304985,17.060368,,,284.74476731393,15.419948,4.1830778,48.388781076,94.575790428,24,5,8.113,286.05710331393,18.372704,5.59235,49.184384776,-1.11847,4.026492,0,107.5, -10.3, 1.4,0,0,1383,1024,1024,1024,54,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
273700,2023-04-01 05:27:32,35.8244920835928,14.4417130933196,17.060368,,,284.74476731393,15.419948,4.6080964,49.051510756,95.271656592,24,5,8.113,286.05710331393,18.372704,5.59235,49.184384776,-1.11847,4.47388,0,107.5, -7.6, 1,0,0,1292,1024,1024,1024,41,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
273800,2023-04-01 05:27:32,35.8244914832394,14.4417156807638,17.060368,,,284.74476731393,15.748032,4.8317904,49.810369048,96.06791646,24,5,8.113,286.05710331393,18.372704,5.59235,49.810369048,-1.11847,4.697574,0,107.5, -3.3, 1.4,0,0,1043,1024,1024,1024,3,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
273900,2023-04-01 05:27:32,35.8244909966821,14.4417188712289,17.060368,,,284.74476731393,15.748032,4.8317904,50.74967354,97.028218328,24,5,8.113,286.05710331393,18.372704,5.59235,50.74967354,-1.11847,4.921268,0,107.6, -0.5, 1.7,0,0,1043,1024,1024,1024,3,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
274000,2023-04-01 05:27:32,35.8244904373362,14.4417215708395,17.060368,,,284.74476731393,15.748032,5.0554844,51.544292988,97.852365336,24,5,8.113,286.05710331393,18.372704,5.59235,51.544292988,-1.11847,4.921268,0,107.6, 3.6, 2.1,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
274100,2023-04-01 05:27:32,35.824489854714,14.4417241547758,17.060368,,,284.74476731393,16.076116,4.8317904,52.305119784,98.646000532,24,5,8.113,286.05710331393,18.372704,5.59235,52.305119784,-1.11847,4.697574,0,108, 18.7, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
274200,2023-04-01 05:27:32,35.8244892781996,14.4417266447506,17.060368,,,284.74476731393,15.748032,4.1159696,53.039371776,99.412076672,24,5,8.113,286.05710331393,18.372704,5.59235,53.039371776,-0.894776,4.026492,0,107.9, 19.5, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
274300,2023-04-01 05:27:32,35.8244886383184,14.4417288488788,17.060368,,,284.74476731393,15.748032,3.467257,53.689962348,100.104661996,24,5,8.113,286.05710331393,18.372704,5.59235,53.689962348,-0.894776,3.35541,0,107.8, 19.9, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.071,4.055,0,0,0,0,4.072,88.34,284.74476731393,17.060368,6,P-GPS,
274400,2023-04-01 05:27:32,35.824488202618,14.4417306063278,17.060368,,,284.74476731393,15.748032,2.7290668,54.20931932,100.648297184,23,5,8.122,286.05710331393,18.372704,5.59235,54.20931932,-0.447388,2.684328,0,107.8, 19.8, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,284.74476731393,17.060368,6,P-GPS,
274500,2023-04-01 05:27:32,35.8244879557203,14.4417318767788,17.060368,,,284.74476731393,15.748032,2.0579848,54.5849755,101.034780136,23,5,8.122,286.05710331393,18.372704,5.59235,54.5849755,-0.447388,2.013246,0,107.7, 19.2, 2.2,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,284.74476731393,17.060368,6,P-GPS,
274600,2023-04-01 05:27:32,35.8244877619399,14.4417329197061,17.060368,,,284.74476731393,15.748032,1.3645334,54.893702544,101.351053112,23,5,8.122,286.05710331393,18.372704,5.59235,54.893702544,-0.223694,1.342164,0,107.7, 16.2, 1.5,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,284.74476731393,17.060368,6,P-GPS,
274700,2023-04-01 05:27:33,35.8244878591454,14.4417326687477,17.060368,,,284.74476731393,15.748032,1.1408394,54.819227476,101.433402196,23,5,8.122,286.05710331393,18.372704,5.59235,54.893702544,-0.223694,1.11847,0,107.5, 13.9, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,284.74476731393,17.060368,6,P-GPS,
274800,2023-04-01 05:27:33,35.8244877557917,14.4417329730634,17.060368,,,284.74476731393,16.076116,0.7158208,54.909450576,101.531171228,23,5,8.122,286.05710331393,18.372704,5.59235,54.909450576,-0.223694,0.671082,0,107.8, 12, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,284.74476731393,17.060368,6,P-GPS,
274900,2023-04-01 05:27:33,35.824487624338,14.4417330792495,17.388452,,,285.07285131393,16.076116,0.4921268,54.94094664,101.588257844,23,5,8.122,286.05710331393,18.372704,5.59235,54.94094664,-0.223694,0.447388,0,107.9, 10.8, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,285.07285131393,17.388452,6,P-GPS,
275000,2023-04-01 05:27:33,35.8244875044117,14.4417330986271,17.388452,,,285.07285131393,16.076116,0.223694,54.946852152,101.632549184,23,5,8.122,286.05710331393,18.372704,5.59235,54.946852152,0,0.223694,0,107.8, 9.3, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,285.07285131393,17.388452,6,P-GPS,
275100,2023-04-01 05:27:33,35.8244875552305,14.4417323334742,17.388452,,,285.07285131393,16.076116,0,54.720146108,101.859583312,23,5,8.122,286.05710331393,18.372704,5.59235,54.946852152,0,0,0,107.6, 8.1, 1,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,285.07285131393,17.388452,6,P-GPS,
275200,2023-04-01 05:27:33,35.8244875534128,14.4417322553931,17.388452,,,285.07285131393,16.076116,0.223694,54.697180228,101.882877276,23,5,8.122,286.05710331393,18.372704,5.59235,54.946852152,0,0.223694,0,107.7, 7.4, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,285.07285131393,17.388452,6,P-GPS,
275300,2023-04-01 05:27:33,35.8244875596424,14.4417322455669,17.388452,,,285.07285131393,16.076116,0,54.694227472,101.8864862,23,5,8.122,286.05710331393,18.372704,5.59235,54.946852152,0,0,0,107.8, 7, 0.5,0,0,1024,742,1024,1024,0,-43,0,0,102.9,-79.8,0,80,4.069,4.053,0,0,0,0,4.219,88.34,285.07285131393,17.388452,6,P-GPS,
275400,2023-04-01 05:27:33,35.8244875775418,14.4417322240127,17.388452,,,285.07285131393,16.076116,0,54.687993876,101.895672552,23,5,8.104,286.05710331393,18.372704,5.59235,54.946852152,0,0,0,107.7, 6.6, -0.3,0,0,1024,611,1024,1024,0,-63,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,285.07285131393,17.388452,6,P-GPS,
275500,2023-04-01 05:27:33,35.8244875947089,14.4417323110747,17.388452,,,285.07285131393,16.076116,0,54.713584428,101.921919272,23,5,8.104,286.05710331393,18.372704,5.59235,54.946852152,0,0,0,107.3, 6.2, -6.2,0,0,1024,608,1024,1024,0,-63,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,285.07285131393,17.388452,6,P-GPS,
275600,2023-04-01 05:27:33,35.8244877240436,14.4417326642466,17.388452,,,285.07285131393,16.4042,0.223694,54.81791514,102.036748672,24,5,8.104,286.05710331393,18.372704,5.59235,54.946852152,0.223694,0,0,107.2, 6.1, -9.5,0,0,1024,609,1024,1024,0,-63,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,285.07285131393,17.388452,6,P-GPS,
275700,2023-04-01 05:27:34,35.8244879611976,14.4417328234307,17.388452,,,285.07285131393,16.4042,0.7158208,54.865159236,102.135173872,24,5,8.104,286.05710331393,18.372704,5.59235,54.946852152,0.671082,0.223694,0,107.2, 5.7, -10.3,0,0,1024,611,1024,1024,0,-63,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,285.07285131393,17.388452,6,P-GPS,
275800,2023-04-01 05:27:34,35.8244883641878,14.4417330323585,17.388452,,,285.07285131393,16.4042,1.1408394,54.927167112,102.294622696,24,5,8.104,286.05710331393,18.372704,5.59235,54.946852152,1.11847,0.223694,0,107.2, 5.3, -11.2,0,0,1024,622,1024,1024,0,-61,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,285.07285131393,17.388452,6,P-GPS,
275900,2023-04-01 05:27:34,35.8244888938253,14.4417332653129,17.388452,,,285.07285131393,16.4042,1.1408394,54.99672092,102.50000328,24,5,8.104,286.05710331393,18.372704,5.59235,54.99672092,1.565858,0.447388,0,107.2, 4.9, -11.2,0,0,1024,622,1024,1024,0,-61,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,285.07285131393,17.388452,6,P-GPS,
276000,2023-04-01 05:27:34,35.8244895272962,14.4417338412749,17.388452,,,285.07285131393,16.4042,2.0579848,55.169293104,102.78707678,24,5,8.104,286.05710331393,18.372704,5.59235,55.169293104,2.013246,0.447388,0,107.2, 5, -10.6,0,0,1024,633,1024,1024,0,-59,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,285.07285131393,17.388452,6,P-GPS,
276100,2023-04-01 05:27:34,35.8244904153895,14.4417341332921,17.060368,,,284.74476731393,16.4042,2.3264176,55.259844288,103.122378628,24,5,8.104,286.05710331393,18.372704,5.59235,55.259844288,2.23694,0.671082,0,107.1, 5.5, -10.6,0,0,1024,644,1024,1024,0,-58,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,284.74476731393,17.060368,6,P-GPS,
276200,2023-04-01 05:27:34,35.8244915019597,14.4417344851749,17.060368,,,284.74476731393,16.4042,2.7738056,55.371720932,103.532155544,24,5,8.104,286.05710331393,18.372704,5.59235,55.371720932,2.684328,0.671082,0,107.1, 5.3, -9.1,0,0,1024,714,1024,1024,0,-47,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,284.74476731393,17.060368,6,P-GPS,
276300,2023-04-01 05:27:34,35.824492724742,14.4417348990155,17.060368,,,284.74476731393,16.4042,3.0422384,55.506563456,103.994753984,24,5,8.104,286.05710331393,18.372704,5.59235,55.506563456,2.908022,0.894776,0,107.2, 5, -8.4,0,0,1024,878,1024,1024,0,-22,0,0,102.9,-79.8,0,80,4.065,4.048,0,0,0,0,4.739,88.52,284.74476731393,17.060368,6,P-GPS,
276400,2023-04-01 05:27:34,35.8244943597845,14.441735432968,17.060368,,,284.74476731393,16.4042,3.2659324,55.686025404,104.611879988,24,5,8.115,286.05710331393,18.372704,5.59235,55.686025404,3.131716,0.894776,0,107.4, 4.9, -6.2,0,0,1024,979,1024,1024,0,-7,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.74476731393,17.060368,6,P-GPS,
276500,2023-04-01 05:27:34,35.8244957641436,14.4417359289681,17.060368,,,284.74476731393,16.076116,3.467257,55.856629084,105.145016488,24,5,8.115,286.05710331393,18.372704,5.59235,55.856629084,3.35541,0.894776,0,107.5, 5, -2.6,0,0,1024,984,1024,1024,0,-6,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.74476731393,17.060368,6,P-GPS,
276600,2023-04-01 05:27:34,35.8244972657565,14.4417364536649,17.060368,,,284.74476731393,16.076116,3.467257,56.041996544,105.714242228,24,5,8.115,286.05710331393,18.372704,5.59235,56.041996544,3.35541,0.894776,0,107.7, 5.5, 1,0,0,1024,986,1024,1024,0,-6,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.74476731393,17.060368,6,P-GPS,
276700,2023-04-01 05:27:35,35.824498695008,14.4417369291041,17.060368,,,284.74476731393,15.748032,3.467257,56.216537232,106.254596576,24,5,8.115,286.05710331393,18.372704,5.59235,56.216537232,3.35541,0.894776,0,107.8, 5, 1.6,0,0,1024,986,1024,1024,0,-6,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.74476731393,17.060368,6,P-GPS,
276800,2023-04-01 05:27:35,35.8245003231125,14.4417374577525,17.060368,,,284.74476731393,15.748032,2.9751302,56.416996556,106.868769824,24,5,8.115,286.05710331393,18.372704,5.59235,56.416996556,2.908022,0.671082,0,107.8, 4.2, 1.3,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.74476731393,17.060368,6,P-GPS,
276900,2023-04-01 05:27:35,35.8245015705266,14.4417377800723,16.732284,,,284.41668331393,15.419948,2.9751302,56.55019866,107.333664852,24,5,8.115,286.05710331393,18.372704,5.59235,56.55019866,2.908022,0.671082,0,107.8, 3.8, 4.9,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.41668331393,16.732284,6,P-GPS,
277000,2023-04-01 05:27:35,35.8245027808359,14.441738074118,16.732284,,,284.41668331393,15.419948,2.5053728,56.677167168,107.7837961,24,5,8.115,286.05710331393,18.372704,5.59235,56.677167168,2.460634,0.447388,0,108, 3.8, 11.2,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.41668331393,16.732284,6,P-GPS,
277100,2023-04-01 05:27:35,35.8245037748454,14.441738310538,16.732284,,,284.41668331393,15.419948,2.0579848,56.782482132,108.153218684,24,5,8.115,286.05710331393,18.372704,5.59235,56.782482132,2.013246,0.447388,0,108.1, 4.2, 11.2,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.41668331393,16.732284,6,P-GPS,
277200,2023-04-01 05:27:35,35.8245046452105,14.4417384960732,16.732284,,,284.41668331393,15.419948,1.8119214,56.870408644,108.475397172,24,5,8.115,286.05710331393,18.372704,5.59235,56.870408644,1.789552,0.223694,0,107.9, 4.1, 10.8,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.41668331393,16.732284,6,P-GPS,
277300,2023-04-01 05:27:35,35.8245051269734,14.4417382961263,16.732284,,,284.41668331393,15.419948,1.342164,56.83071048,108.660764632,24,5,8.115,286.05710331393,18.372704,5.59235,56.870408644,1.342164,0,0,107.8, 3.9, 9.4,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.067,4.051,0,0,0,0,4.325,88.52,284.41668331393,16.732284,6,P-GPS,
277400,2023-04-01 05:27:35,35.8245056669475,14.4417383128413,16.732284,,,284.41668331393,14.107612,0.894776,56.857613368,108.857943116,24,5,8.116,286.05710331393,18.372704,5.59235,56.870408644,0.894776,0,0,107.7, 4.2, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.052,0,0,0,0,4.328,88.52,284.41668331393,16.732284,6,P-GPS,
277500,2023-04-01 05:27:35,35.8245060274142,14.4417383587391,17.060368,,,284.74476731393,14.107612,0.671082,56.886156676,108.990160968,24,5,8.116,286.05710331393,18.372704,5.59235,56.886156676,0.671082,0,0,107.8, 4.5, 6,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.052,0,0,0,0,4.328,88.52,284.74476731393,17.060368,6,P-GPS,
277600,2023-04-01 05:27:35,35.8245063249105,14.441738381371,17.060368,,,284.74476731393,14.107612,0.671082,56.905513632,109.098756772,24,5,8.116,286.05710331393,18.372704,5.59235,56.905513632,0.447388,0,0,107.6, 4.4, 5.1,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.052,0,0,0,0,4.328,88.52,284.74476731393,17.060368,6,P-GPS,
277700,2023-04-01 05:27:36,35.8245061607561,14.4417383981917,17.060368,,,284.74476731393,14.107612,0.223694,56.903545128,109.158796144,24,5,8.116,286.05710331393,18.372704,5.59235,56.905513632,0.223694,0,0,107.7, 4.2, 4.5,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.052,0,0,0,0,4.328,88.52,284.74476731393,17.060368,6,P-GPS,
277800,2023-04-01 05:27:36,35.824506259601,14.4417383292817,17.060368,,,284.74476731393,14.107612,0.223694,56.887469012,109.200462812,24,5,8.116,286.05710331393,18.372704,5.59235,56.905513632,0.223694,0,0,107.6, 3.8, 3.3,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.052,0,0,0,0,4.328,88.52,284.74476731393,17.060368,6,P-GPS,
277900,2023-04-01 05:27:36,35.8245063180719,14.441738303142,17.060368,,,284.74476731393,14.435696,0,56.882219668,109.223100608,24,5,8.116,286.05710331393,18.372704,5.59235,56.905513632,0,0,0,107.6, 4.6, 3,0,0,1024,1024,1024,1024,0,0,0,0,102.9,-79.8,0,80,4.069,4.052,0,0,0,0,4.328,88.52,284.74476731393,17.060368,6,P-GPS,
